company,rating,location,revdate,recommends,outlook,ceo_opinion,wlbalance,career_ops
Airbnb,5.0,"San Francisco, CA",12-11-2014,y,positive,approves,3.0,3.0
Airbnb,1.0,"Portland, OR",12-29-2014,n,neutral,approves,3.0,4.0
Airbnb,3.0,"San Francisco, CA",12-03-2014,y,positive,no opinion,1.0,5.0
Airbnb,5.0,"San Francisco, CA",11-19-2014,y,positive,approves,5.0,5.0
Airbnb,5.0,"San Francisco, CA",11-12-2014,y,positive,approves,5.0,4.0
Airbnb,5.0,"San Francisco, CA",11-20-2014,y,positive,approves,5.0,3.0
Airbnb,5.0,"Portland, OR",11-03-2014,y,positive,approves,5.0,5.0
Airbnb,5.0,"San Francisco, CA",11-14-2014,y,positive,approves,4.0,5.0
Airbnb,5.0,"San Francisco, CA",11-10-2014,y,positive,approves,5.0,5.0
Airbnb,5.0,"San Francisco, CA",11-09-2014,y,positive,approves,3.0,4.0
Airbnb,4.0,"San Francisco, CA",11-24-2014,y,positive,approves,3.0,4.0
Airbnb,5.0,"San Francisco, CA",11-05-2014,y,positive,approves,5.0,5.0
Airbnb,5.0,"San Francisco, CA",11-05-2014,y,positive,approves,3.0,5.0
Airbnb,5.0,"San Francisco, CA",11-04-2014,y,positive,approves,3.0,4.0
Airbnb,5.0,"San Francisco, CA",11-06-2014,y,positive,approves,5.0,4.0
Airbnb,5.0,"San Francisco, CA",11-04-2014,y,positive,approves,4.0,4.0
Airbnb,5.0,"San Francisco, CA",11-03-2014,y,positive,approves,5.0,5.0
Airbnb,5.0,"San Francisco, CA",11-03-2014,y,positive,approves,5.0,5.0
Airbnb,5.0,"San Francisco, CA",11-04-2014,y,positive,approves,4.0,5.0
Airbnb,5.0,"San Francisco, CA",11-04-2014,y,positive,approves,5.0,4.0
Airbnb,5.0,"San Francisco, CA",11-04-2014,y,positive,approves,5.0,5.0
Airbnb,5.0,"San Francisco, CA",11-04-2014,y,positive,approves,4.0,3.0
Airbnb,5.0,"San Francisco, CA",11-04-2014,y,positive,approves,5.0,4.0
Airbnb,5.0,"San Francisco, CA",11-04-2014,y,positive,approves,5.0,5.0
Airbnb,5.0,"San Francisco, CA",11-02-2014,y,positive,approves,4.0,4.0
Airbnb,5.0,"San Francisco, CA",11-01-2014,y,positive,approves,5.0,5.0
Airbnb,5.0,"San Francisco, CA",11-02-2014,y,positive,approves,5.0,5.0
Airbnb,4.0,"San Francisco, CA",11-07-2014,y,positive,approves,4.0,4.0
Airbnb,4.0,"San Francisco, CA",11-03-2014,y,positive,approves,3.0,4.0
Airbnb,4.0,"San Francisco, CA",11-03-2014,y,positive,approves,2.0,2.0
Airbnb,4.0,"San Francisco, CA",11-03-2014,y,positive,approves,4.0,4.0
Airbnb,4.0,"San Francisco, CA",11-04-2014,y,positive,approves,3.0,4.0
Airbnb,4.0,"San Francisco, CA",10-16-2014,y,positive,no opinion,3.0,4.0
Airbnb,5.0,"San Francisco, CA",09-29-2014,y,positive,approves,5.0,5.0
Airbnb,5.0,"San Francisco, CA",07-20-2014,y,positive,approves,3.0,4.0
Airbnb,3.0,"San Francisco, CA",07-13-2014,n,neutral,disapproves,3.0,4.0
Airbnb,4.0,"Portland, OR",07-07-2014,y,positive,approves,3.0,5.0
Airbnb,3.0,"Remote, OR",05-15-2014,y,neutral,disapproves,1.0,5.0
Airbnb,5.0,"San Francisco, CA",05-14-2014,y,positive,approves,4.0,4.0
Airbnb,5.0,"San Francisco, CA",06-01-2014,y,positive,approves,4.0,5.0
Airbnb,5.0,"Tampa, FL",05-17-2014,y,positive,approves,4.0,4.0
Airbnb,5.0,"San Francisco, CA",05-09-2014,y,positive,approves,5.0,5.0
Airbnb,5.0,"San Francisco, CA",04-22-2014,y,positive,approves,5.0,4.0
Airbnb,1.0,"San Francisco, CA",05-03-2014,n,neutral,disapproves,1.0,1.0
Airbnb,5.0,"San Francisco, CA",03-05-2014,y,positive,approves,5.0,5.0
Airbnb,2.0,"San Francisco, CA",01-20-2014,n,neutral,disapproves,3.0,2.0
Airbnb,5.0,"San Francisco, CA",08-22-2013,y,positive,approves,3.0,2.0
Airbnb,5.0,"San Francisco, CA",07-15-2013,y,positive,approves,4.0,4.0
Airbnb,2.0,"San Francisco, CA",03-10-2013,n,neutral,no opinion,2.0,4.0
Airbnb,2.0,"Atlanta, GA",12-12-2012,n,neutral,disapproves,1.0,3.0
Airbnb,4.0,"San Francisco, CA",12-17-2012,y,positive,approves,5.0,3.0
Airbnb,5.0,"San Francisco, CA",10-24-2012,y,positive,approves,4.0,5.0
Airbnb,5.0,"San Francisco, CA",08-22-2012,y,,,3.0,4.0
Airbnb,5.0,"Santa Barbara, CA",07-23-2012,y,positive,,5.0,4.0
Airbnb,5.0,"San Francisco, CA",05-09-2012,y,,,5.0,4.0
Airbnb,5.0,Singapore,10-26-2020,y,positive,approves,5.0,5.0
Airbnb,5.0,"Gurgaon, Haryana",10-24-2020,y,positive,approves,5.0,5.0
Airbnb,5.0,"Dublin, Dublin",10-21-2020,y,,,5.0,4.0
Airbnb,5.0,"London, England",10-19-2020,y,positive,approves,5.0,5.0
Airbnb,4.0,"London, England",11-02-2020,y,,,,
Airbnb,5.0,"Montreal, QC",10-07-2020,,,,5.0,4.0
Airbnb,5.0,"Dublin, Dublin",09-28-2020,y,positive,approves,4.0,4.0
Airbnb,5.0,"Dublin, Dublin",09-28-2020,y,positive,no opinion,5.0,4.0
Airbnb,5.0,"Dublin, Dublin",09-28-2020,y,positive,approves,5.0,5.0
Airbnb,3.0,"Montreal, QC",10-09-2020,n,negative,,2.0,3.0
Airbnb,4.0,"Dublin, Dublin",10-05-2020,y,positive,disapproves,5.0,2.0
Airbnb,5.0,"Montreal, QC",09-16-2020,,,,,
Airbnb,5.0,Tokyo,09-16-2020,y,positive,approves,5.0,5.0
Airbnb,5.0,"Montreal, QC",09-15-2020,y,positive,approves,4.0,5.0
Airbnb,4.0,"Dublin, Dublin",09-29-2020,,,,,
Airbnb,5.0,"London, England",09-07-2020,y,,,4.0,5.0
Airbnb,4.0,"Montreal, QC",09-26-2020,y,neutral,approves,5.0,5.0
Airbnb,4.0,"Dublin, Dublin",09-24-2020,y,negative,approves,1.0,4.0
Airbnb,4.0,"Beijing, Beijing",09-25-2020,y,positive,,5.0,5.0
Airbnb,3.0,"Montreal, QC",09-16-2020,y,positive,disapproves,2.0,5.0
Airbnb,4.0,"Montreal, QC",09-15-2020,y,neutral,approves,3.0,3.0
Airbnb,3.0,"Montreal, QC",09-14-2020,y,positive,approves,2.0,4.0
Airbnb,3.0,"Dublin, Dublin",09-12-2020,y,positive,approves,5.0,5.0
Airbnb,5.0,"Dublin, Dublin",08-30-2020,y,positive,approves,5.0,5.0
Airbnb,4.0,"Dublin, Dublin",09-09-2020,y,positive,approves,5.0,5.0
Airbnb,5.0,"Gurgaon, Haryana",08-25-2020,y,positive,,5.0,5.0
Airbnb,4.0,"Beijing, Beijing",09-08-2020,y,negative,approves,4.0,5.0
Airbnb,2.0,"Montreal, QC",09-07-2020,n,negative,approves,1.0,4.0
Airbnb,2.0,"Dublin, Dublin",09-04-2020,n,neutral,,1.0,1.0
Airbnb,5.0,"Montreal, QC",08-13-2020,y,positive,approves,3.0,4.0
Airbnb,4.0,Sydney,08-23-2020,,,,4.0,3.0
Airbnb,4.0,"Montreal, QC",08-24-2020,y,neutral,no opinion,,
Airbnb,5.0,"Dublin, Dublin",08-08-2020,,,,,
Airbnb,4.0,"Dublin, Dublin",08-18-2020,,,,,
Airbnb,3.0,"Dublin, Dublin",08-18-2020,,,,3.0,3.0
Airbnb,4.0,"Dublin, Dublin",08-16-2020,y,positive,approves,4.0,4.0
Airbnb,5.0,"Dublin, Dublin",08-02-2020,y,positive,approves,5.0,4.0
Airbnb,4.0,"Dublin, Dublin",08-13-2020,y,positive,approves,4.0,4.0
Airbnb,3.0,"London, England",08-12-2020,y,neutral,,2.0,5.0
Airbnb,4.0,"Montreal, QC",08-09-2020,y,positive,approves,5.0,5.0
Airbnb,2.0,"Dublin, Dublin",08-11-2020,n,negative,disapproves,4.0,3.0
Airbnb,5.0,Singapore,07-23-2020,y,neutral,approves,4.0,4.0
Airbnb,5.0,"Dublin, Dublin",07-16-2020,y,positive,approves,5.0,5.0
Airbnb,3.0,Seoul,07-26-2020,n,neutral,no opinion,3.0,2.0
Airbnb,4.0,"Dublin, Dublin",07-24-2020,y,positive,,5.0,4.0
Airbnb,5.0,"Gurgaon, Haryana",07-08-2020,,,,,
Airbnb,3.0,"Montreal, QC",07-22-2020,y,neutral,approves,2.0,3.0
Airbnb,4.0,"Dublin, Dublin",07-19-2020,y,neutral,approves,4.0,5.0
Airbnb,5.0,"Dublin, Dublin",06-30-2020,y,positive,approves,5.0,4.0
Airbnb,3.0,"London, England",07-05-2020,,,,,
Airbnb,5.0,"London, England",06-15-2020,,,,,
Airbnb,4.0,"Dublin, Dublin",06-28-2020,y,positive,no opinion,5.0,4.0
Airbnb,4.0,"Dublin, Dublin",06-27-2020,,,,,
Airbnb,5.0,"Gurgaon, Haryana",06-12-2020,y,positive,approves,5.0,5.0
Airbnb,5.0,"Dublin, Dublin",06-12-2020,y,neutral,,5.0,4.0
Airbnb,4.0,"Dublin, Dublin",06-16-2020,y,neutral,disapproves,4.0,3.0
Airbnb,3.0,"Dublin, Dublin",06-18-2020,,,,4.0,4.0
Airbnb,2.0,"Dublin, Dublin",06-22-2020,n,neutral,no opinion,2.0,2.0
Airbnb,5.0,Sydney,06-09-2020,y,positive,approves,5.0,5.0
Airbnb,5.0,Paris,06-07-2020,y,positive,,4.0,5.0
Airbnb,3.0,"Dublin, Dublin",06-17-2020,y,neutral,approves,3.0,5.0
Airbnb,3.0,"Dublin, Dublin",06-10-2020,y,neutral,no opinion,5.0,2.0
Airbnb,5.0,"Montreal, QC",05-28-2020,y,positive,,4.0,4.0
Airbnb,5.0,"Dublin, Dublin",05-26-2020,y,positive,approves,5.0,5.0
Airbnb,5.0,"Dublin, Dublin",05-22-2020,y,positive,approves,5.0,5.0
Airbnb,4.0,"Dublin, Dublin",06-04-2020,y,positive,approves,5.0,5.0
Airbnb,4.0,"Dublin, Dublin",06-04-2020,y,positive,no opinion,3.0,4.0
Airbnb,5.0,Singapore,05-19-2020,y,neutral,approves,5.0,5.0
Airbnb,4.0,"Montreal, QC",06-01-2020,y,neutral,no opinion,5.0,5.0
Airbnb,5.0,"Dublin, Dublin",05-14-2020,y,,,5.0,5.0
Airbnb,5.0,Singapore,05-12-2020,y,neutral,approves,5.0,5.0
Airbnb,5.0,"Montreal, QC",05-08-2020,y,positive,approves,5.0,5.0
Airbnb,4.0,"Dublin, Dublin",05-20-2020,y,positive,approves,5.0,5.0
Airbnb,5.0,"London, England",05-02-2020,,,,,
Airbnb,4.0,"Dublin, Dublin",05-13-2020,y,neutral,approves,5.0,4.0
Airbnb,3.0,"Dublin, Dublin",05-08-2020,y,neutral,no opinion,3.0,3.0
Airbnb,3.0,"Dublin, Dublin",05-07-2020,y,negative,no opinion,3.0,3.0
Airbnb,4.0,"Quebec, QC",05-05-2020,y,neutral,approves,5.0,5.0
Airbnb,4.0,Singapore,05-06-2020,n,negative,approves,5.0,4.0
Airbnb,4.0,"Montreal, QC",05-04-2020,y,positive,approves,3.0,4.0
Airbnb,5.0,Melbourne,04-16-2020,,,,,
Airbnb,3.0,"Dublin, Dublin",04-10-2020,y,neutral,no opinion,3.0,
Airbnb,3.0,Berlin,04-02-2020,n,positive,approves,5.0,5.0
Airbnb,5.0,Singapore,03-16-2020,y,neutral,approves,5.0,5.0
Airbnb,5.0,Paris,03-12-2020,y,positive,approves,5.0,5.0
Airbnb,5.0,Singapore,03-05-2020,y,positive,approves,4.0,3.0
Airbnb,3.0,Berlin,03-09-2020,n,neutral,approves,3.0,4.0
Airbnb,4.0,Berlin,02-25-2020,y,positive,approves,3.0,3.0
Airbnb,4.0,Paris,01-19-2020,,,,2.0,3.0
Airbnb,3.0,"London, England",12-30-2019,y,positive,no opinion,3.0,4.0
Airbnb,3.0,"Montreal, QC",12-26-2019,n,neutral,no opinion,1.0,3.0
Airbnb,5.0,Singapore,12-11-2019,y,neutral,approves,4.0,4.0
Airbnb,5.0,"Montreal, QC",11-19-2019,y,neutral,approves,5.0,4.0
Airbnb,5.0,"Dublin, Dublin",11-06-2019,y,positive,approves,5.0,5.0
Airbnb,5.0,Barcelona,11-09-2019,y,positive,,4.0,3.0
Airbnb,4.0,Singapore,11-19-2019,y,positive,approves,4.0,3.0
Airbnb,5.0,Santo Domingo,10-31-2019,y,positive,approves,5.0,5.0
Airbnb,3.0,"Montreal, QC",10-25-2019,n,neutral,no opinion,2.0,4.0
Airbnb,4.0,"Dublin, Dublin",10-15-2019,y,positive,approves,4.0,4.0
Airbnb,3.0,"Gurgaon, Haryana",10-12-2019,y,positive,approves,3.0,5.0
Airbnb,3.0,Barcelona,10-08-2019,y,positive,no opinion,3.0,2.0
Airbnb,5.0,"Gurgaon, Haryana",09-16-2019,y,positive,approves,4.0,3.0
Airbnb,5.0,"Dublin, Dublin",09-12-2019,y,positive,approves,5.0,5.0
Airbnb,2.0,Tirana,09-17-2019,n,negative,disapproves,1.0,2.0
Airbnb,5.0,"Dublin, Dublin",07-26-2019,y,positive,approves,5.0,5.0
Airbnb,3.0,"Bedok New Town, East",08-05-2019,y,neutral,approves,3.0,4.0
Airbnb,3.0,"Montreal, QC",07-30-2019,n,negative,no opinion,3.0,
Airbnb,5.0,Seoul,06-25-2019,y,positive,approves,5.0,5.0
Airbnb,5.0,Ciudad de México,06-14-2019,y,positive,approves,4.0,4.0
Airbnb,3.0,"Dublin, Dublin",06-20-2019,n,negative,no opinion,2.0,4.0
Airbnb,5.0,"Montreal, QC",06-13-2019,y,positive,approves,5.0,5.0
Airbnb,4.0,New Delhi,06-13-2019,,,,,
Airbnb,4.0,Mumbai,06-04-2019,y,positive,approves,5.0,5.0
Airbnb,4.0,"Montreal, QC",05-08-2019,y,positive,approves,3.0,5.0
Airbnb,5.0,"Dublin, Dublin",04-08-2019,y,positive,approves,5.0,5.0
Airbnb,1.0,"Dublin, Dublin",05-05-2019,n,negative,,1.0,2.0
Airbnb,5.0,"Dublin, Dublin",03-26-2019,y,positive,approves,5.0,4.0
Airbnb,4.0,Paris,03-25-2019,y,positive,approves,5.0,5.0
Airbnb,1.0,"Dublin, Dublin",04-26-2019,n,negative,no opinion,1.0,2.0
Airbnb,5.0,"Dublin, Dublin",03-06-2019,y,,,5.0,5.0
Airbnb,4.0,"Dublin, Dublin",03-12-2019,y,positive,approves,5.0,4.0
Airbnb,5.0,"Dublin, Dublin",01-22-2019,y,positive,approves,4.0,5.0
Airbnb,2.0,"Dublin, Dublin",01-21-2019,n,positive,approves,3.0,2.0
Airbnb,3.0,Singapore,01-02-2019,n,neutral,approves,5.0,4.0
Airbnb,5.0,"Toronto, ON",12-07-2018,y,positive,approves,5.0,5.0
Airbnb,2.0,"Dublin, Dublin",11-30-2018,y,negative,no opinion,2.0,3.0
Airbnb,5.0,"Dublin, Dublin",11-10-2018,y,positive,approves,5.0,4.0
Airbnb,2.0,Singapore,11-04-2018,n,,,1.0,
Airbnb,1.0,Singapore,11-27-2018,n,negative,disapproves,3.0,2.0
Airbnb,3.0,"Montreal, QC",11-13-2018,y,positive,approves,3.0,3.0
Airbnb,5.0,"Montreal, QC",10-28-2018,y,positive,approves,3.0,5.0
Airbnb,3.0,"Dublin, Dublin",11-05-2018,,,,3.0,5.0
Airbnb,5.0,"Dublin, Dublin",10-14-2018,y,neutral,approves,5.0,5.0
Airbnb,5.0,Singapore,10-11-2018,y,positive,approves,5.0,5.0
Airbnb,2.0,Singapore,10-06-2018,n,positive,no opinion,1.0,2.0
Airbnb,4.0,Singapore,10-17-2018,y,neutral,no opinion,5.0,3.0
Airbnb,1.0,"Dublin, Dublin",10-28-2018,n,negative,disapproves,1.0,2.0
Airbnb,4.0,Singapore,09-25-2018,y,positive,approves,4.0,4.0
Airbnb,4.0,"Beijing, Beijing",08-27-2018,y,positive,approves,5.0,5.0
Airbnb,4.0,"Dublin, Dublin",08-31-2018,y,,,5.0,5.0
Airbnb,4.0,"Montreal, QC",08-28-2018,y,positive,no opinion,3.0,5.0
Airbnb,3.0,"Dublin, Dublin",08-10-2018,n,neutral,no opinion,3.0,4.0
Airbnb,3.0,"Montreal, QC",07-30-2018,y,neutral,approves,3.0,3.0
Airbnb,5.0,Singapore,07-10-2018,y,positive,approves,4.0,4.0
Airbnb,2.0,"Montreal, QC",07-31-2018,n,negative,disapproves,4.0,2.0
Airbnb,1.0,"Dublin, Dublin",08-02-2018,n,negative,disapproves,3.0,1.0
Airbnb,5.0,"Montreal, QC",05-08-2018,y,positive,approves,5.0,5.0
Airbnb,5.0,"Dublin, Dublin",05-02-2018,y,positive,approves,5.0,4.0
Airbnb,3.0,Singapore,05-10-2018,y,negative,no opinion,1.0,2.0
Airbnb,4.0,"Dublin, Dublin",03-25-2018,y,neutral,approves,4.0,3.0
Airbnb,4.0,Singapore,04-09-2018,y,neutral,approves,3.0,4.0
Airbnb,1.0,"Beijing, Beijing",05-01-2018,n,negative,no opinion,5.0,5.0
Airbnb,5.0,"Dublin, Dublin",03-18-2018,y,positive,approves,5.0,5.0
Airbnb,1.0,"Beijing, Beijing",04-02-2018,n,negative,no opinion,4.0,4.0
Airbnb,2.0,"Dublin, Dublin",03-08-2018,y,neutral,no opinion,1.0,3.0
Airbnb,2.0,Singapore,01-16-2018,n,positive,no opinion,5.0,1.0
Airbnb,2.0,"Montreal, QC",01-07-2018,n,,,3.0,1.0
Airbnb,2.0,"Dublin, Dublin",12-05-2017,n,positive,approves,2.0,2.0
Airbnb,5.0,"Dublin, Dublin",11-11-2017,y,neutral,approves,4.0,5.0
Airbnb,5.0,"Dublin, Dublin",10-30-2017,y,positive,approves,5.0,5.0
Airbnb,5.0,Singapore,10-29-2017,y,positive,approves,5.0,3.0
Airbnb,2.0,"Beijing, Beijing",10-25-2017,n,negative,no opinion,4.0,4.0
Airbnb,3.0,"Dublin, Dublin",10-12-2017,,,,4.0,3.0
Airbnb,3.0,"Dublin, Dublin",08-01-2017,y,positive,no opinion,2.0,3.0
Airbnb,5.0,"Dublin, Dublin",07-13-2017,y,positive,approves,5.0,5.0
Airbnb,5.0,"Dublin, Dublin",07-04-2017,y,positive,approves,5.0,5.0
Airbnb,1.0,"Dublin, Dublin",07-18-2017,n,negative,no opinion,1.0,2.0
Airbnb,2.0,"Dublin, Dublin",06-26-2017,n,neutral,disapproves,1.0,2.0
Airbnb,2.0,"Dublin, Dublin",06-07-2017,n,positive,approves,2.0,3.0
Airbnb,1.0,"Dublin, Dublin",07-11-2017,,,,,
Airbnb,3.0,"Dublin, Dublin",06-08-2017,n,neutral,approves,1.0,2.0
Airbnb,2.0,"Dublin, Dublin",06-10-2017,n,negative,approves,4.0,3.0
Airbnb,2.0,Singapore,05-29-2017,n,negative,disapproves,5.0,3.0
Airbnb,4.0,"Dublin, Dublin",05-14-2017,n,positive,no opinion,3.0,3.0
Airbnb,1.0,"Dublin, Dublin",06-13-2017,n,neutral,approves,1.0,4.0
Airbnb,4.0,"Dublin, Dublin",04-27-2017,y,neutral,no opinion,4.0,3.0
Airbnb,4.0,"Dublin, Dublin",04-11-2017,y,neutral,approves,2.0,5.0
Airbnb,4.0,"Dublin, Dublin",04-19-2017,y,neutral,approves,3.0,2.0
Airbnb,5.0,"Dublin, Dublin",04-02-2017,y,positive,approves,3.0,4.0
Airbnb,3.0,Singapore,02-06-2017,n,neutral,no opinion,2.0,3.0
Airbnb,2.0,Berlin,02-17-2017,n,neutral,approves,2.0,2.0
Airbnb,5.0,"Shanghai, Shanghai",01-19-2017,y,positive,approves,5.0,5.0
Airbnb,3.0,"Dublin, Dublin",01-22-2017,n,,,2.0,3.0
Airbnb,4.0,"Dublin, Dublin",02-03-2017,y,positive,approves,4.0,4.0
Airbnb,4.0,"Dublin, Dublin",01-16-2017,y,positive,approves,3.0,4.0
Airbnb,5.0,"Porto, Oporto",12-29-2016,y,positive,approves,5.0,5.0
Airbnb,3.0,"Dublin, Dublin",12-17-2016,y,neutral,approves,3.0,2.0
Airbnb,5.0,"Dublin, Dublin",12-09-2016,y,positive,approves,5.0,2.0
Airbnb,4.0,"Dublin, Dublin",12-26-2016,y,neutral,approves,4.0,2.0
Airbnb,5.0,"Dublin, Dublin",12-05-2016,y,positive,approves,4.0,4.0
Airbnb,4.0,"Dublin, Dublin",12-10-2016,y,positive,no opinion,2.0,5.0
Airbnb,5.0,"Dublin, Dublin",11-28-2016,y,neutral,approves,4.0,3.0
Airbnb,1.0,Mumbai,12-21-2016,n,negative,approves,4.0,3.0
Airbnb,3.0,"Dublin, Dublin",12-10-2016,y,,,2.0,4.0
Airbnb,2.0,Mumbai,11-10-2016,n,negative,approves,5.0,3.0
Airbnb,3.0,"Dublin, Dublin",11-08-2016,n,negative,approves,2.0,4.0
Airbnb,4.0,"Dublin, Dublin",10-14-2016,y,positive,approves,2.0,5.0
Airbnb,5.0,"Dublin, Dublin",09-28-2016,y,positive,approves,3.0,4.0
Airbnb,5.0,"Vancouver, BC",09-30-2016,y,positive,approves,5.0,3.0
Airbnb,1.0,Mumbai,10-17-2016,n,negative,approves,5.0,1.0
Airbnb,3.0,"Dublin, Dublin",09-27-2016,y,positive,,2.0,3.0
Airbnb,2.0,"Dublin, Dublin",09-17-2016,n,negative,approves,2.0,4.0
Airbnb,5.0,Barcelona,06-30-2016,,,,3.0,2.0
Airbnb,5.0,Sydney,06-26-2016,y,positive,approves,5.0,5.0
Airbnb,5.0,Singapore,06-27-2016,y,positive,approves,4.0,5.0
Airbnb,5.0,Singapore,06-23-2016,y,positive,approves,3.0,5.0
Airbnb,5.0,"Dublin, Dublin",06-22-2016,y,,,3.0,5.0
Airbnb,1.0,"Dublin, Dublin",06-14-2016,n,neutral,no opinion,3.0,1.0
Airbnb,4.0,Singapore,05-11-2016,y,positive,approves,4.0,3.0
Airbnb,5.0,"Dublin, Dublin",04-26-2016,y,positive,,4.0,3.0
Airbnb,5.0,"Dublin, Dublin",03-26-2016,y,positive,approves,4.0,3.0
Airbnb,5.0,Karāchi,03-16-2016,y,positive,,4.0,3.0
Airbnb,4.0,"London, England",03-19-2016,y,positive,approves,4.0,4.0
Airbnb,4.0,Berlin,03-24-2016,y,positive,approves,,
Airbnb,5.0,"Dublin, Dublin",03-09-2016,y,positive,,4.0,5.0
Airbnb,5.0,Berlin,02-23-2016,,,,3.0,5.0
Airbnb,5.0,"Dublin, Dublin",02-04-2016,y,positive,,3.0,5.0
Airbnb,4.0,"Dublin, Dublin",02-09-2016,y,positive,,4.0,5.0
Airbnb,5.0,"Dublin, Dublin",01-27-2016,y,positive,approves,3.0,5.0
Airbnb,5.0,Singapore,01-20-2016,y,positive,approves,4.0,4.0
Airbnb,5.0,"Dublin, Dublin",01-08-2016,y,positive,approves,5.0,5.0
Airbnb,1.0,"London, England",01-15-2016,y,negative,disapproves,1.0,1.0
Airbnb,5.0,New Delhi,10-14-2015,y,positive,approves,5.0,5.0
Airbnb,5.0,"London, England",09-22-2015,y,,,5.0,4.0
Airbnb,4.0,"Dublin, Dublin",09-21-2015,y,neutral,approves,5.0,4.0
Airbnb,5.0,"Dublin, Dublin",08-18-2015,y,positive,approves,5.0,5.0
Airbnb,5.0,"Dublin, Dublin",08-19-2015,y,positive,approves,2.0,5.0
Airbnb,5.0,Singapore,08-11-2015,y,positive,approves,5.0,5.0
Airbnb,5.0,Singapore,08-09-2015,y,positive,approves,3.0,4.0
Airbnb,5.0,"Heemstede, North Holland",07-22-2015,,,,4.0,4.0
Airbnb,4.0,"Dublin, Dublin",07-13-2015,y,positive,approves,4.0,4.0
Airbnb,4.0,"London, England",07-10-2015,y,positive,approves,2.0,4.0
Airbnb,5.0,Singapore,06-15-2015,y,positive,approves,5.0,5.0
Airbnb,5.0,"Gurgaon, Haryana",06-18-2015,y,positive,approves,4.0,5.0
Airbnb,5.0,Singapore,06-15-2015,y,positive,approves,4.0,4.0
Airbnb,5.0,Sydney,06-15-2015,y,positive,approves,5.0,5.0
Airbnb,5.0,Sydney,06-15-2015,y,positive,approves,5.0,5.0
Airbnb,5.0,Singapore,06-15-2015,y,positive,approves,5.0,5.0
Airbnb,5.0,Singapore,06-15-2015,y,positive,approves,5.0,5.0
Airbnb,4.0,"Dublin, Dublin",06-24-2015,y,positive,approves,3.0,5.0
Airbnb,5.0,Rotterdam,03-28-2015,y,positive,,5.0,5.0
Airbnb,2.0,Singapore,04-04-2015,y,positive,,1.0,5.0
Airbnb,4.0,Moscow,03-28-2015,y,positive,approves,5.0,5.0
Airbnb,1.0,"Dublin, Dublin",04-08-2015,n,negative,disapproves,1.0,1.0
Airbnb,5.0,New Delhi,02-25-2015,y,positive,approves,5.0,5.0
Airbnb,5.0,"São Paulo, São Paulo",02-27-2015,y,positive,approves,5.0,5.0
Airbnb,5.0,"Dublin, Dublin",02-25-2015,y,positive,approves,5.0,5.0
Airbnb,5.0,Singapore,02-17-2015,y,positive,,5.0,3.0
Airbnb,5.0,"Dublin, Dublin",02-14-2015,y,positive,approves,3.0,5.0
Airbnb,5.0,"Dublin, Dublin",02-13-2015,y,positive,approves,5.0,5.0
Airbnb,5.0,"Dublin, Dublin",02-12-2015,y,positive,approves,5.0,5.0
Airbnb,4.0,"Dublin, Dublin",02-12-2015,y,positive,,2.0,4.0
Airbnb,4.0,Rome,01-15-2015,y,neutral,no opinion,4.0,3.0
Airbnb,5.0,Moscow,12-15-2014,y,positive,approves,5.0,5.0
Airbnb,5.0,"Dublin, Dublin",11-09-2014,y,positive,approves,5.0,5.0
Airbnb,1.0,"Dublin, Dublin",12-17-2014,n,negative,,1.0,3.0
Airbnb,5.0,"Dublin, Dublin",11-20-2014,y,positive,approves,4.0,5.0
Airbnb,5.0,"Dublin, Dublin",11-17-2014,y,positive,approves,4.0,5.0
Airbnb,1.0,"Dublin, Dublin",12-16-2014,n,positive,,1.0,2.0
Airbnb,5.0,"Dublin, Dublin",11-13-2014,y,positive,approves,3.0,5.0
Airbnb,5.0,"Dublin, Dublin",11-05-2014,y,positive,approves,4.0,4.0
Airbnb,5.0,"Dublin, Dublin",11-06-2014,y,positive,approves,4.0,5.0
Airbnb,5.0,"Dublin, Dublin",11-04-2014,y,positive,approves,4.0,5.0
Airbnb,5.0,"Dublin, Dublin",11-04-2014,y,positive,approves,5.0,4.0
Airbnb,5.0,"Dublin, Dublin",11-04-2014,y,positive,approves,4.0,5.0
Airbnb,4.0,"Dublin, Dublin",11-12-2014,y,,,4.0,5.0
Airbnb,3.0,Hamburg,08-04-2014,n,positive,no opinion,3.0,4.0
Airbnb,1.0,"Dublin, Dublin",06-12-2014,n,negative,disapproves,1.0,2.0
Airbnb,4.0,"Dublin, Dublin",04-29-2014,y,positive,no opinion,5.0,4.0
Airbnb,4.0,Nicosia,09-22-2012,y,neutral,,5.0,3.0
Airbnb,4.0,"Dublin, Dublin",11-12-2014,y,,,4.0,5.0
Airbnb,3.0,Hamburg,08-04-2014,n,positive,no opinion,3.0,4.0
Airbnb,1.0,"Dublin, Dublin",06-12-2014,n,negative,disapproves,1.0,2.0
Airbnb,4.0,"Dublin, Dublin",04-29-2014,y,positive,no opinion,5.0,4.0
Airbnb,4.0,Nicosia,09-22-2012,y,neutral,,5.0,3.0
Airbnb,4.0,"Dublin, Dublin",11-12-2014,y,,,4.0,5.0
Airbnb,3.0,Hamburg,08-04-2014,n,positive,no opinion,3.0,4.0
Airbnb,1.0,"Dublin, Dublin",06-12-2014,n,negative,disapproves,1.0,2.0
Airbnb,4.0,"Dublin, Dublin",04-29-2014,y,positive,no opinion,5.0,4.0
